ID,text,label
807223577632247808,Trump may help deliver a multibillion-dollar bonanza to America's wealthiest families  http:// bloom.bg/2gkoV2m   pic.twitter.com/hUrsPHWKAw,CSI-Negative
747546081379049472,HERE WE GO AGAIN: THE GLOBAL NATIONALISM WAVE GAINS FORCE WITH BREXIT  http:// dlvr.it/LgDCTz    #security,CSI-Negative
696387258539236992,#SciFiSunday  https://t.co/pD8mt38YFO,CSI-Negative
786733763099328512,22% Australian CIOs to Add New Permanent IT Security Professionals  http:// bit.ly/2dEBSAl    via @cloudsectweets  #cloudsec,CSI-Positive
807077125236936960,@iamblackbear @iTunes #mansionz,CSI-Negative
742423045017506048,'We can't let people in': Donald Trump says thousands of people in US 'sick with hate' https://t.co/JJ3q1eEP9p https://t.co/HG4I25B8nq,CSI-Negative
743400756242329600,# Microsoft 's $26.2 Billion Acquisition of LinkedIn: What Does it Mean?. Read more:  http:// owler.us/aaQ3aE     $ MSFT,CSI-Negative
696012989174927360,"The NFL's magic yellow line, explained:  https://www. youtube.com/watch?v=1Oqm6e O6deU   …  Comments:  https:// news.ycombinator.com/item?id=110483 70   …",CSI-Negative
701931422764966016,WHY DID I JUST NOW NOTICE ANDREW LOWE LIKED MY TWEET WTH AHHH YAYYYY!!! I am happy now yayayay https://t.co/Jn5ZteOKkw,CSI-Negative
775545173656739968,Things are about to get interesting... #FallonTonight,CSI-Negative
785837206082584576,http:// bit.ly/2enMHcr    : #GalaxyNote7  #Smartphone  – Samsung Officially Scraps The Galaxy Note 7 pic.twitter.com/Of3VhRTxwh,CSI-Negative
779289530524402048,"RT @ClassicRockMag: Interview: @IronMaiden's Steve Harris on his love of ELP, Yes, King Crimson and Jethro Tull: https://t.co/SRLUP7Jh7d ht…",CSI-Negative
718437348917161984,"Millions of child support records stolen, D.C. of...  http:// twib.in/l/rzqL5nbqqgA    #iSecNews  |  https:// twibble.io   pic.twitter.com/lZToHiSwob",CSI-Positive
791011941980499968,Lmao that's foul https://t.co/524mawbut2,CSI-Negative
724924664825430016,RT @razzle1337: I would so follow a twitter account that posts stupid things people say about the PR movie,CSI-Negative
757734849918669056,📷 twentygototen: pdlcomics: Mad tumblr_debates.gif https://t.co/uSahivWVB8,CSI-Negative
807371564295417984,GOP Plans Major Social Security Cuts https://t.co/YUz8FeIVUY via @TPM,CSI-Negative
763227773909380992,RT @OfficiallyIce: 😭 RT @MRMAHER: Why is Twitter free https://t.co/IE8VLx3u2i,CSI-Negative
744452625718927360,"Kennan.

“Continuing advantage is for strategists. Victory...: Kennan.

“Continuing advantage i...  http:// bit.ly/1WVLSHr    Via @thegrugq",CSI-Negative
754937893400043520,"WayneBro comments on ""36 years ago, Bill Gates and his buddy wrote this beauty at four in the morning"" -  http:// news.explodingads.com/waynebro-comme nts-on-36-years-ago-bill-gates-and-his-buddy-wrote-this-beauty-at-four-in-the-morning/   …",CSI-Negative
779722084075220992,Yahoo sued over 2014 mega hack  http:// bit.ly/2d7eY1Y  ,CSI-Positive
685994985074868224,Cybersecurity: Engineering a Secure Information Technology Organization #CyberWar  #OSINT   http://www. tobem.com/cyberwar/cyber security-engineering-a-secure-information-technology-organization/   …,CSI-Positive
719546166518517760,# RobKardashian  #BlacChyna  – Rob Kardashian and Blac Chyna all set to tie…  http:// dlvr.it/L23BGs    #Entertainment pic.twitter.com/cTYyQKlDN2,CSI-Negative
790482755372986368,# US  #Secret  Service Under #Fire  Over #Security  #Failings   http://www. infosecurity-magazine.com/news/us-secret -service-under-fire/   …,CSI-Positive
793110599462858752,"Retweeted Bob Carver (@cybersecboardrm ):

Google Has Quietly Dropped Ban on Personally Identifiable Web Tracking...  http:// fb.me/5VSXEwt27  ",CSI-Positive
756650175691649024,Everyone's catching on thanks to #RNCinCLE https://t.co/k3n7rkN2Nb,CSI-Negative
757474220330868736,"IT News: I don't like Mondays, Pokemon, Twitter or Facebook says Sir Bob Geldof  http:// bit.ly/2amkIre    #vulture",CSI-Negative
785170539321057280,"[Tech] We’re now up to five reports of “safe” Galaxy Note 7s exploding worldwide: 
Enlarge / This is the...  http:// bit.ly/2dBUvpL    #YAF",CSI-Positive
713457367904465024,RT @GillianA: Just because someone gave him to me doesn't mean he wasn't mine already. Happy to be @slcomiccon! #FANX16 https://t.co/mQ1Ium…,CSI-Negative
763344277900582912,Australia Takes Census Website Offline Following Digital Attacks  http:// tripwire.me/2aL8FTr    via @DMBisson  #security  #infosec,CSI-Positive
729014028551344000,RT @LeahVCaldwell: If you don't want to be marketed to then get off social media. #SMCamp @hellobeverley,CSI-Negative
726487322691288960,Aka... Brat/Diva/Can't tell y'all shit mode 😒 https://t.co/VwzCfXn0U0,CSI-Negative
772878428072734976,.@DrJasonJohnson No. All crime is bad. Can't we all just start with that premis and then go forward? #Stand4Anthem #USA,CSI-Negative
694340305101819904,Injecting code into running process with linux-inject : https:// lkubuntu.wordpress.com/2016/01/31/inj ecting-code-into-running-process-with-linux-inject/   …,CSI-Positive
772902649071099904,Minuteman III Replacement Moves Forward With Pentagon’s Blessing  http:// ow.ly/7h05504cd5I  ,CSI-Negative
686316156844654976,@Paulwhittle8 @mullsymcfc @william_shutter ffs,CSI-Negative
784867922967691008,Why do YOU think @NFL viewership has slipped 10 percent? @7BOOMERESIASON @cc660 @espn @ESPNNFL @LenBermanSports #Stand4Anthem #USA #NFL,CSI-Negative
806034424987079040,Watchdog picks 176 firms for restructuring - South Korea's state financial watchdog on Tuesday selected a total... https://t.co/DYAX9P6GJ7,CSI-Negative
710811669643927552,"Vehicles 'increasingly vulnerable' to hacking, FBI warns  http://www. csoonline.com/article/304566 3/security/vehicles-increasingly-vulnerable-to-hacking-fbi-warns.html   …  via @csoonline",CSI-Positive
730898090459155968,TO ALL MY R&amp;B ARTIST!! NEW TRACKS COMING SOON!@&gt; https://t.co/Dd9PagvsFL LOOK OUT FOR NEW R&amp;B BEATS!!,CSI-Negative
695762008948370944,Young Chola trapping off a Motorola 😩😩😂😂,CSI-Negative
692748896854892544,CSI: Cyber-Attack Scene Investigation--a Malware Whodunit  http://www. scientificamerican.com/article/csi-cy ber-attack-scene-investigation-a-malware-whodunit/?wt.mc=SA_Twitter-Share   …  #science,CSI-Positive
779367329033495040,Law professor writes that 'evidence indicates' Trump could be impeached before he could take office https://t.co/60C7vXce0Q,CSI-Negative
723342232573469056,RT @ItsElementary__: Right! Actually an understatement! https://t.co/ujfo1xrxdV,CSI-Negative
692416594408964096,"# iPadAir3  #Tablet  – iPad Air 3 rumored, or hoped, to get 4 speakers, camera flash –…  http:// dlvr.it/KKyW35    #iPad pic.twitter.com/segWkXUpuh",CSI-Negative
810649943644012544,"ZDNet | ""Serious Ubuntu Linux desktop bugs found and fixed""  http:// zd.net/2hXlijo  ",CSI-Positive
803422260954546176,Module #5: Azure Search + Language Understanding Intelligent Service (LUIS) http:// fb.me/5JNPybRcc  ,CSI-Negative
783827697084477056,RT @SportsCollector: Topps new mini factory set released; includes '75 style insert set:  https://t.co/cfIur1uM64 https://t.co/oBU6igEoNO,CSI-Negative
767349936035733504,"# Ansys  New Jobs at ANSYS for the Week of August 15, 2016. Read Blog:  http:// owler.us/abt0M3     $ ANSS",CSI-Negative
748922690342236160,"# NewTechnology  We Owe Most Of Our Greatest Tech To The Government, Here’s What It Should Do Next: 

...  http:// bzfd.it/29bkSS0  ",CSI-Negative
712260572113477632,# Data  centric #security  key to cloud and digital business  http:// buff.ly/25hNP3f    #cybersecurity pic.twitter.com/zVbaLpe0JU,CSI-Positive
747437024332783616,probably #afraidgate http:// researchcenter.paloaltonetworks.com/2016/04/afraid gate-major-exploit-kit-campaign-swaps-locky-ransomware-for-cryptxxx/   …,CSI-Positive
788904549658468352,"that’s not the data I have. Data = victim of the attacks and type of attacks, not cause of amp attacks.",CSI-Positive
773915400543141888,New Irish 3D bone-scanning technique could do away with x-rays  http:// securitytc.com/MCxSFk    #security pic.twitter.com/YcXN6xzEnS,CSI-Negative
812487190311800960,@Sharoni03 @lovetybeega @JoyAnnReid @realDonaldTrump @POTUS #SomeonePredictObamaWillBLastPotus,CSI-Negative
760971931508208000,"@Democracy4Can yea, think moral code is one enforced and fraternization.",CSI-Negative
792785129697645056,Good work 👍🏼😊😋 https://t.co/YN2KZe02yn,CSI-Negative
813721189080240000,@wheresnicktoday I'm not.....unfortunately I'm 33 today 😩😩,CSI-Negative
686495525324066816,IT news: A proposal for removing obsolete Emacs packages  http:// comments.gmane.org/gmane.emacs.de vel/198007   …,CSI-Negative
688837958334546048,RT @_xbeautay: I used to be okay with the snow until I was the one driving in it 😩😩,CSI-Negative
708376100418683008,RT @_BBCanada: Loveita to Ramsey- I dont really need to waste time talking to you. You are not going up. You are not even on the list #BBCA…,CSI-Negative
746308995154120960,TSS ALERT:Serious storage increase from 90.58% to 93.32% today. Fri Jun 24 11:48 GMT,CSI-Negative
694611612112674944,🇺🇸 So you could vote ... https://t.co/vm98zbZQsv,CSI-Negative
761601962727108608,Gothic and Amazing  http:// pinterest.com/pin/1928807965 20780481/   …,CSI-Negative
747566666301771776,"greenyoda comments on ""Show HN: Upvoted Stories"" -  http:// news.explodingads.com/greenyoda-comm ents-on-show-hn-upvoted-stories/   …",CSI-Negative
698674396848852992,"I don't get offended easily. Very few things offend me actually, but that is most certainly one of them.",CSI-Negative
706566455215726976,Good round of golf early doors..Win for the Reds..Loss for the Mancs..Nice meal in the pub with the family. Alright this Mother's Day lark👍😉,CSI-Negative
725390886620770048,That time!!#HOTLATEWCW @Hot_96Kenya with @CiruMuriuki,CSI-Negative
727635098632344064,@arovee @axolROSE Her mum is mixed and doesn't claim black.,CSI-Negative
802504708724236288,Consumers and Retailers Here is How You Should Prepare for Black Friday and Cyber Monday  http:// bit.ly/2guVFD3  ,CSI-Negative
687844177522982912,Ukraine power grid hack: What happened and what needs to change?: The Ukrainian power grid hack that…  http:// bit.ly/1Q1KFIF    |Computerworld,CSI-Positive
709136309613298048,"Student athletes get a bonus ""free"" education  https://t.co/1qE97AA7Ny",CSI-Negative
737048275765842048,"@Laullipop well, it's not a dream one and I need health notebook for it. but thanks ;)",CSI-Negative
719252302369005952,"@mallelis ""Entire Box""",CSI-Negative
764322694749749248,Hacker: Show HN: I made a site to save all the bands/artists you've seen live  http:// showlist.io  ,CSI-Positive
691983628214009856,# Best  #App  – 11 Best iPhone and iPad apps on sale for free for a limited time – Yesterday’s list of p...  http:// bit.ly/1QysYTd    - #Apple,CSI-Negative
763670635927117824,"Shake Shack restaurant sales disappoint, stock drops  http://www. reuters.com/article/idUSKC N10L2EE   …",CSI-Negative
720086748949155968,NOW IT CAN BE TOLD: Arjun Kapoor turns producer https://t.co/SoCmSpCYOG by @upalakbr999,CSI-Negative
685482342882754944,"RT @NC5: Traffic camera shows gorgeous, snowy owl in flight: https://t.co/yBBfEPOgwP https://t.co/Kz0hXJDRh0",CSI-Negative
750982690690653952,think of that was yr brothersonfathermothersisterspousekilled so callouslyin the name of law??then u could imaginefamily's loss,CSI-Negative
798729609596440576,China's first aircraft carrier is ready for business  http:// chinapower.csis.org/aircraft-carri er/   …,CSI-Negative
798488609284358016,Ilhan Omar: First female Somali American lawmaker - Ilhan Omar has broken barriers as first Somali American ele... https://t.co/Di03yowFnx,CSI-Negative
732348319914180992,"RT @kinsellawarren: And the #cpc wonders why it lost the election. Wonder no more, etc. #cdnpoli https://t.co/wNiKsd6nTz",CSI-Negative
811972420441612032,For the latter practice has the result that we should speak first of law or of equity; whether we should refute our opponent's arguments as,CSI-Negative
788310403986104064,@Dusten_Truce thank you 😊,CSI-Negative
692302782938898432,UK Aslyum seekers housed in distinctively marked houses ...  http://www. independent.co.uk/news/uk/home-n ews/red-doors-of-asylum-seeker-housing-in-middlesbrough-repainted-range-of-colours-after-vandalism-and-a6834391.html   …,CSI-Negative
808319441553555456,anti exploiting and exploiting mitigations. Click & run can be killed and is already dead in iOS or Win 10 by default.,CSI-Positive
812376331812044800,How to find a good email service? For what I am doing.  http:// hacker-bot.tumblr.com/post/154859397 260   …  #HB,CSI-Negative
785515517650018048,RT @swingingstorm: 3) The refusal to write powerful Asian men. Shan-yi was awesome; he would be an awesome opportunity for an Asian actor.…,CSI-Negative
750613194209628032,"Today it's the guy selling cigs &amp; CDs, tomorrow it could be you. Apathy kills too. #BlackLivesMatter",CSI-Negative
702562392933322752,Email newsletters are the new zines  http://www. simonowens.net/email-newslett ers-are-the-new-zines   …,CSI-Negative
686904530320125952,Lupe Fiasco || The Show Goes On,CSI-Negative
723464438762721280,# LevelMoney  Welcome to Level℠ 3.0!. Read Blog:  http:// owler.us/abg3lA  ,CSI-Negative
685899785954562048,Cat returns to Brockley Sainsbury's and becomes an internet celebrity  http://www. standard.co.uk/news/london/ca t-returns-to-brockley-sainsburys-and-becomes-an-internet-celebrity-a3150716.html   …,CSI-Negative
812658469492948992,"Well, maybe the UK should invest in actually building their own missiles and warheads for their subs?",CSI-Negative
745625002431549056,Awed By #nature? There's A Spiritual Source https://t.co/7B5FzIdHLD @po_st @asbadwais @DoriCreates https://t.co/tHZTYlL1M8,CSI-Negative
800958698512232064,TSS ALERT:Critical storage lower limit reached. Tue Nov 22 7:06 GMT,CSI-Negative
731593750934396928,"It's May 14, 2016 at 05:15PM ~ and you know what that means... Time for the chicken dance!!! #BwakBwak !",CSI-Negative
722534579429446016,WARNING: #BlockWorthy taqiyya troll ⬆ @TrueIslamUSA @Lawreneceof @lees_matthew You will get no truth from this one. https://t.co/Qf3WNSzGZP,CSI-Negative
807033552202321920,"Break News: John Glenn, American Hero of the Space Age, Dies at 95  http://www. nytimes.com/2016/12/08/us/ john-glenn-dies.html   … , see more  http:// tweetedtimes.com/deepcell?s=tnp  ",CSI-Negative
803224706971213824,Creating a Network Model for the Integration o  http:// bit.ly/1NHjWm8    #Hacker  #Cyberwar   http:// fb.me/cyberwarbooks   pic.twitter.com/qGdmjtk9k0,CSI-Positive
798258348277657984,"Check out https://t.co/wx9Ye2Ue5j! OnePlus 4 will feature 8GB, QHD display and more, according to new leak https://t.co/rSw7CUQWWN",CSI-Negative
683755987887459968,"RT @JohnCleese: I would like 2016 to be the year when people remembered that science is a method of investigation,and NOT a belief system",CSI-Negative
767874706859057024,RT @Ben_ArmorDown: I've gotten a lot  better practicing #mindfulness #vetchat,CSI-Negative
776783140140425216,National Cyber Security Centre to shift UK to 'active' defence  http:// bit.ly/2cEfyo1    #infosec,CSI-Positive
770586049550557056,"RT @ineffyble: Does anyone know of ways using modern services/technology (Facebook, Google, Twitter) I could track my location history?",CSI-Positive
696283290341224448,# RecoverData  #AndroidDevice  – How to Recover Lost Data on Android Smartphone – It is mostly happening…  http:// dlvr.it/KRQ8bG    #Android,CSI-Negative
806952500725251968,RT @hootsuite: 2016 has been ruff...and we want to bring back the joy to social. Tune in tomorrow at 11am PST: https://t.co/RJFkFkjtuf #Hoo…,CSI-Negative
719669541840776960,@MDSenate here at the last MD  Sen. debate... @DonnaFEdwards @VanHollenForMD #votingmatters,CSI-Negative
